"149t455","12831/01/30","0","252.00"
"149t456","12831/01/31","0","252.00"
"149t457","12832/51/28","0",\N
"149t458","12832/51/84","0",\N
"149t459","12832/51/85","0",\N
"149t460","12832/51/87","0",\N
"149t461","12923/01/53","0","132.00"
"149t462","12923/01/87","0","132.00"
"149t463","36414/06/10","0","814.80"
"149t464","36414/17/10","0","814.80"
"149t465","36679/17/10","0","580.80"
"149t466","36954/86/10","0",\N
"149t467","37359/43/10","0",\N
"149t468","37374/43/10","0",\N
"149t469","37414/43/10","0","1006.80"
"149t470","37534/86/10","0","903.60"
"149t471","37564/43/10","0",\N
"149t472","37694/06/10","0","849.60"
"149t473","43098/32/10","0",\N
"149t474","43131/11/10","0","526.80"
"149t475","43133/30/10","0","673.20"
"149t476","43133/31/10","0","673.20"
"149t477","43198/26/10","0",\N
"149t478","43208/30/10","0","612.00"
"149t479","43208/31/10","0","612.00"
"149t480","43210/43/10","0","594.00"
"149t481","43210/87/10","0","594.00"
"149t482","43221/30/10","0",\N
"149t483","43222/56/10","0",\N
"149t484","43223/33/10","0",\N
"149t485","45912/30/10","0",\N
"149t486","45912/31/10","0",\N
"149t487","45913/31/10","0",\N
"149t488","45913/87/10","0",\N
"149t489","45934/87/10","0",\N
"149t490","66230/33/10","0",\N
"149t491","66230/35/10","0",\N
"149t492","66230/53/10","0",\N
"149t493","66236/34/10","0","338.40"
"149t494","66236/35/10","0","338.40"
"149t495","66236/87/10","0","338.40"
"149t496","66434/17/10","0","334.80"
"149t497","66434/87/10","0","265.20"
"149t498","66434/91/10","0","265.20"
"149t499","66434/93/10","0",\N
"149t500","66613/06/10","0",\N
"149t501","66614/30/10","0","903.60"
"149t502","66614/87/10","0","903.60"
"149t503","66615/20/10","0","181.20"
"149t504","66615/30/10","0","181.20"
"149t505","66615/32/10","0",\N
"149t506","66615/46/10","0",\N
"149t507","66616/28/10","0",\N
"149t508","66616/30/10","0",\N
"149t509","66616/87/10","0",\N
"149t510","67010/17/10","0","1083.60"
"149t511","67107/33/10","0","310.80"
"149t512","67107/35/10","0","310.80"
"149t513","67107/53/10","0","310.80"
"149t514","67200/35/10","0","501.60"
"149t515","67200/53/10","0","501.60"
"149t516","67200/93/10","0","501.60"
"149t517","67201/17/10","0","261.60"
"149t518","67312/30/10","0",\N
"149t519","67312/31/10","0",\N
"149t520","82442/21/30","0",\N
"149t521","82442/21/87","0",\N
"149t522","83244/21/30","0","190.80"
"149t523","83244/21/34","0","190.80"
"149t524","83244/21/35","0","190.80"
"149t525","83244/21/87","0","190.80"
"150t526","02510/21/17","0","264.00"
"150t527","02514/25/17","0",\N
"150t528","02514/26/17","0",\N
"150t529","02515/23/17","0",\N
"150t530","02516/22/17","0","562.80"
"150t531","02518/24/17","0","1135.20"
"150t532","02793/63/31","0","342.00"
"150t533","04140/61/31","0",\N
"150t534","04140/62/31","0",\N
"150t535","04145/63/31","0",\N
"150t536","04147/64/31","0",\N
"150t537","04920/61/31","0","111.60"
"150t538","04922/61/31","0","178.80"
"150t539","04924/62/31","0","228.00"
"150t540","50194/43/10","0",\N
"150t541","50199/43/10","0",\N
"150t542","50204/11/10","0",\N
"150t543","50209/11/10","0",\N
"150t544","50990/17/10","0","243.60"
"150t545","50994/17/10","0","1006.80"
"150t546","50995/17/10","0","1392.00"
"150t547","50999/17/10","0","841.20"
"150t548","51110/17/10","0",\N
"150t549","51112/17/10","0",\N
"150t550","51113/17/10","0",\N
"150t551","51114/17/10","0",\N
"150t552","51160/43/10","0",\N
"150t553","51162/43/10","0",\N
"150t554","51164/43/10","0",\N
"150t555","51169/43/10","0",\N
"150t556","51201/30/10","0","192.00"
"150t557","51201/87/10","0",\N
"150t558","51230/17/10","0","343.20"
"150t559","51231/17/10","0","378.00"
"150t560","51234/17/10","0","1238.40"
"150t561","51239/17/10","0","1032.00"
"150t562","52030/06/10","0",\N
"150t563","52030/17/10","0","224.40"
"150t564","52031/06/10","0",\N
"150t565","52031/17/10","0","278.40"
"150t565","52031/17/10","0","284.40"
"150t566","52032/06/10","0",\N
"150t567","52032/17/10","0","403.20"
"150t568","52033/06/10","0",\N
"150t569","52033/17/10","0","656.40"
"150t570","52038/06/10","0",\N
"150t571","52038/17/10","0","921.60"
"150t572","52060/06/10","0",\N
"150t573","52060/17/10","0","260.40"
"150t574","52061/06/10","0",\N
"150t575","52061/17/10","0","330.00"
"150t576","52062/06/10","0",\N
"150t577","52062/17/10","0","477.60"
"150t578","52063/17/10","0",\N
"150t579","52064/06/10","0",\N
"150t580","52064/17/10","0","962.40"
"150t581","52070/31/10","0",\N
"150t582","52070/62/10","0",\N
"150t583","52071/31/10","0",\N
"150t584","52071/62/10","0",\N
"150t585","52074/31/10","0",\N
"150t586","52074/62/10","0",\N
"150t587","52079/31/10","0",\N
"150t588","52079/62/10","0",\N
"150t589","52110/17/10","0",\N
"150t590","52113/17/10","0",\N
"150t591","52115/17/10","0",\N
"150t592","52130/43/10","0","421.20"
"150t593","52132/43/10","0","1006.80"
"150t594","52134/43/10","0","2011.20"
"150t595","52140/43/10","0",\N
"150t596","52143/43/10","0",\N
"150t597","52144/43/10","0",\N
"150t598","53030/48/10","0",\N
"150t599","53033/48/10","0",\N
"150t600","53034/48/10","0",\N
"150t601","53038/48/10","0",\N
"150t602","53060/48/10","0","696.00"
"150t603","53062/48/10","0","1290.00"
"150t604","53064/48/10","0","2578.80"
"150t605","53069/48/10","0","1969.20"
"150t606","53080/11/10","0","579.60"
"150t607","53082/11/10","0","1056.00"
"150t608","53083/11/10","0","1582.80"
"150t609","53084/11/10","0","2109.60"
"150t610","53090/31/10","0","458.40"
"150t611","53092/31/10","0","914.40"
"150t612","53093/31/10","0","1348.80"
"150t613","53094/31/10","0","1816.80"
"150t614","53110/48/10","0",\N
"150t615","53112/48/10","0",\N
"150t616","53114/48/10","0",\N
"150t617","53118/48/10","0",\N
"150t618","53120/11/10","0","633.60"
"150t619","53122/11/10","0","1278.00"
"150t620","53124/11/10","0","2520.00"
"150t621","54240/67/10","0",\N
"150t622","54244/67/10","0",\N
"150t623","54249/67/10","0",\N
"150t624","54270/17/10","0","300.00"
"150t625","54272/17/10","0","591.60"
"150t626","54274/17/10","0",\N
"150t627","54380/31/10","0","222.00"
"150t628","54382/31/10","0","444.00"
"150t629","54384/31/10","0","954.00"
"150t630","54389/31/10","0","730.80"
"150t631","54440/30/10","0",\N
"150t632","54442/30/10","0",\N
"150t633","54443/30/10","0",\N
"150t634","54490/06/10","0",\N
"150t635","54492/06/10","0",\N
"150t636","54494/06/10","0",\N
"150t637","54499/06/10","0",\N
"150t638","55210/70/10","0",\N
"150t639","55210/74/10","0",\N
"150t640","55212/70/10","0",\N
"150t641","55212/74/10","0",\N
"150t642","55213/70/10","0",\N
"150t643","55213/74/10","0",\N
"150t644","55214/70/10","0",\N
"150t645","55214/74/10","0",\N
"150t646","55490/29/10","0","312.00"
"150t647","55490/93/10","0","312.00"
"150t648","55492/29/10","0","624.00"
"150t649","55492/93/10","0","624.00"
